income,age,experience,married,house_ownership,car_ownership,state,current_job_years,risk_flag
5773747,74,19,single,rented,no,Bihar,14,0
3780730,28,5,single,rented,no,Madhya_Pradesh,5,0
7021987,41,13,single,rented,yes,Manipur,8,0
3693362,57,15,single,rented,no,Maharashtra,11,0
3472864,39,10,single,rented,yes,Gujarat,5,0
8832725,64,5,single,rented,no,Puducherry,5,0
267701,65,19,single,rented,yes,Uttar_Pradesh,9,0
5004535,78,5,single,rented,no,Gujarat,5,0
6084338,22,10,single,rented,no,Rajasthan,10,0
3268962,23,18,single,rented,no,Gujarat,11,0
9669201,59,2,single,rented,no,Andhra_Pradesh,2,0
748812,73,6,single,rented,no,Chhattisgarh,6,0
9145188,54,18,single,rented,no,Jharkhand,14,0
3172080,40,2,single,norent_noown,no,Karnataka,2,0
8570568,40,6,single,rented,no,Delhi,6,0
9859799,70,1,single,rented,yes,Tamil_Nadu,1,0
90178,76,9,single,rented,no,Uttar_Pradesh,9,0
5176469,45,2,single,rented,yes,Jharkhand,2,0
9760129,44,12,single,norent_noown,no,Uttar_Pradesh,11,0
4435181,25,19,single,rented,no,Delhi,12,0
4612685,25,19,single,rented,yes,Tamil_Nadu,8,0
1056300,24,19,single,rented,yes,Uttar_Pradesh,13,0
9783770,68,4,single,rented,no,Maharashtra,4,0
1963558,36,15,single,rented,yes,Himachal_Pradesh,7,0
9425863,69,19,single,rented,no,Karnataka,4,0
6533246,41,11,single,rented,no,Jharkhand,4,0
4022242,69,17,single,rented,no,West_Bengal,9,0
9085689,26,1,single,rented,no,Maharashtra,1,0
7914129,33,0,single,rented,no,Kerala,0,0
5338690,47,13,single,rented,no,Uttar_Pradesh,13,0
10310,70,20,single,rented,yes,West_Bengal,7,0
5515243,64,12,single,rented,no,West_Bengal,11,0
9685699,62,6,single,rented,no,Jharkhand,6,0
8777495,31,0,single,rented,no,Bihar,0,0
4060312,53,9,single,rented,no,Maharashtra,8,0
1711437,46,15,single,rented,no,Jharkhand,4,0
6382273,43,18,single,rented,no,Gujarat,12,0
5899830,77,4,single,rented,no,Haryana,4,0
9094813,52,16,single,rented,no,Andhra_Pradesh,14,0
7847940,64,16,single,rented,yes,Maharashtra,10,0
6152756,49,3,married,rented,no,Gujarat,3,0
3393221,30,14,single,rented,no,Uttar_Pradesh,8,0
9335602,49,17,single,rented,no,Madhya_Pradesh,8,0
315735,37,3,single,rented,no,Delhi,3,0
1478769,22,14,single,rented,no,Himachal_Pradesh,8,0
8018694,37,16,single,rented,yes,Andhra_Pradesh,10,0
9370149,35,18,single,rented,no,Uttar_Pradesh,6,0
9128273,76,7,single,rented,no,Telangana,4,0
241556,68,14,single,rented,no,Chhattisgarh,10,0
6351922,57,6,married,rented,yes,Telangana,5,0
6652382,35,13,single,rented,yes,West_Bengal,7,0
6243139,37,18,single,rented,no,Tamil_Nadu,9,0
5952371,67,16,single,rented,yes,Assam,3,0
3231341,47,6,married,rented,no,Kerala,6,0
2807530,21,6,single,rented,no,Odisha,6,0
7331180,56,5,single,rented,no,Uttar_Pradesh,4,0
7627512,44,14,single,rented,no,Maharashtra,5,0
193532,26,15,single,rented,yes,Rajasthan,8,0
5813696,22,6,single,rented,no,Uttar_Pradesh,6,0
6944312,44,13,single,rented,no,Andhra_Pradesh,7,0
8413255,55,15,single,rented,yes,Karnataka,13,0
2613761,57,3,single,owned,no,Maharashtra,3,0
4461235,70,10,married,rented,no,Karnataka,10,0
2218507,68,17,single,rented,yes,Gujarat,7,0
7487087,41,9,single,rented,no,Bihar,8,0
9159100,49,12,single,rented,no,Bihar,12,0
460547,70,20,single,rented,no,West_Bengal,4,0
7924077,54,14,single,rented,yes,Bihar,13,0
10310,70,20,single,rented,yes,West_Bengal,7,0
2487959,48,20,single,rented,no,Uttar_Pradesh,5,0
499939,25,17,married,rented,yes,Uttar_Pradesh,9,0
9253396,58,14,single,rented,no,Jharkhand,8,0
383282,23,0,single,rented,yes,Uttar_Pradesh,0,0
1225686,65,9,single,rented,no,Karnataka,5,0
4865437,47,6,single,rented,yes,Gujarat,4,0
4007727,64,3,single,rented,yes,Telangana,3,0
1969474,65,12,single,rented,no,Karnataka,12,0
7219160,24,7,single,rented,yes,Maharashtra,5,0
1065147,56,3,single,rented,no,Maharashtra,3,0
1892122,78,10,single,rented,no,Assam,6,0
8461353,33,2,single,rented,no,Karnataka,2,0
3269849,43,9,single,rented,no,Madhya_Pradesh,9,0
4092487,64,20,single,rented,yes,Punjab,3,0
7722579,70,9,married,rented,no,Andhra_Pradesh,9,0
5720531,43,12,single,rented,no,Uttarakhand,7,0
6162382,76,20,single,rented,no,Andhra_Pradesh,3,0
9264506,60,7,single,rented,yes,Delhi,7,0
5229178,40,18,single,rented,no,Bihar,8,0
1960045,62,5,single,rented,no,Tamil_Nadu,5,0
4572556,38,5,single,rented,no,Bihar,5,0
9437993,77,11,single,owned,no,Uttar_Pradesh,11,0
3026361,37,18,single,owned,yes,Bihar,13,0
6626762,24,2,single,rented,no,Uttar_Pradesh,2,0
1040029,46,5,single,rented,yes,Mizoram,5,0
1549623,53,16,single,rented,no,Andhra_Pradesh,14,0
825461,63,8,single,rented,no,Jharkhand,8,0
2274051,41,17,single,rented,yes,Andhra_Pradesh,9,0
4088739,77,20,single,rented,no,Maharashtra,5,0
1200485,63,16,single,owned,no,Haryana,4,0
9049657,25,12,single,rented,no,West_Bengal,12,0
1524812,22,8,married,rented,no,Rajasthan,4,0
4724398,78,6,single,owned,no,Karnataka,3,0
4807368,45,13,single,owned,yes,Uttar_Pradesh,5,0
6670038,37,13,single,rented,no,Andhra_Pradesh,5,0
6457218,39,3,single,rented,yes,Maharashtra,3,0
1902407,68,11,single,rented,no,Punjab,11,0
8094762,79,1,single,rented,no,Kerala,1,0
7253442,24,17,single,rented,no,Odisha,8,0
7834589,57,10,single,rented,no,West_Bengal,10,0
9157379,72,13,single,rented,yes,Rajasthan,9,0
4329497,66,2,single,rented,no,Chhattisgarh,2,0
9953142,51,6,single,norent_noown,no,West_Bengal,6,0
267701,65,19,single,rented,yes,Uttar_Pradesh,9,0
4761193,34,8,single,rented,no,Uttar_Pradesh,8,0
5768871,47,11,single,rented,no,Tamil_Nadu,3,0
2157500,59,16,single,rented,no,Chhattisgarh,11,0
1739250,29,3,single,rented,no,Haryana,3,0
6730834,33,20,single,rented,no,Bihar,12,0
4723808,35,0,single,rented,no,Tamil_Nadu,0,0
9500602,70,16,single,rented,no,Uttar_Pradesh,14,0
6430245,23,16,single,rented,yes,Maharashtra,11,0
1728444,66,10,single,rented,yes,Uttar_Pradesh,10,0
2218280,34,9,single,rented,no,Bihar,9,0
207067,61,18,single,rented,no,Jharkhand,12,0
8546539,39,2,single,rented,yes,Jharkhand,2,0
170128,29,17,single,rented,no,Haryana,12,0
6173989,30,8,single,rented,no,Bihar,6,0
9677811,62,15,married,rented,no,Assam,8,0
4220551,79,1,single,rented,no,Haryana,1,0
3959539,38,0,single,norent_noown,no,Andhra_Pradesh,0,0
955441,79,19,single,rented,yes,Rajasthan,13,0
9476109,69,8,single,rented,no,Uttar_Pradesh,8,0
854406,68,13,single,rented,no,Maharashtra,7,0
8692332,61,3,single,rented,no,Telangana,3,0
9585696,42,13,single,rented,yes,Andhra_Pradesh,3,0
8159735,75,15,single,norent_noown,yes,Madhya_Pradesh,4,0
7652649,69,9,single,rented,no,Chhattisgarh,8,0
1514602,71,6,single,rented,no,Karnataka,6,0
2653315,76,8,married,rented,no,Maharashtra,8,0
191452,53,1,single,owned,yes,Assam,1,0
3486482,28,15,single,rented,yes,Andhra_Pradesh,10,0
6537793,33,5,single,rented,no,Rajasthan,5,0
5810558,24,18,single,rented,no,Madhya_Pradesh,6,0
8443251,35,4,single,rented,yes,Bihar,3,0
2587414,59,19,single,rented,no,West_Bengal,5,0
4272756,29,6,single,rented,no,Bihar,6,0
527900,61,9,single,rented,yes,Uttar_Pradesh,9,0
7339398,55,11,single,rented,no,Bihar,10,0
1990293,54,15,single,rented,no,Maharashtra,4,0
5764547,21,8,single,rented,no,Kerala,7,0
8901361,55,12,single,rented,no,Bihar,6,0
7073640,79,6,single,owned,yes,Bihar,6,0
9241052,69,2,single,rented,yes,Tamil_Nadu,2,0
5495848,74,19,single,rented,no,Karnataka,13,0
4727841,52,8,single,rented,no,Andhra_Pradesh,8,0
6912450,23,17,single,rented,no,Andhra_Pradesh,10,0
2926684,35,1,single,rented,yes,Maharashtra,1,0
3316589,76,6,single,rented,no,Haryana,3,0
7181606,57,6,single,rented,no,West_Bengal,6,0
7226673,23,6,single,rented,no,Karnataka,5,0
221597,30,12,single,rented,no,Gujarat,12,0
3391057,58,17,single,rented,no,Madhya_Pradesh,8,0
6001312,70,4,single,rented,yes,Manipur,4,0
1556371,39,11,single,rented,no,Haryana,8,0
1190125,33,12,single,rented,no,Madhya_Pradesh,8,0
9685181,61,19,single,rented,yes,Uttar_Pradesh,3,0
2822666,31,0,single,rented,yes,Maharashtra,0,0
3215432,37,6,single,rented,yes,Uttarakhand,6,0
7325901,74,12,single,rented,yes,Telangana,12,0
9390849,25,10,married,rented,yes,Uttar_Pradesh,10,0
9173731,47,3,single,rented,no,Uttar_Pradesh,3,0
1859505,60,7,single,rented,no,Odisha,7,0
3203489,36,3,single,rented,yes,Tamil_Nadu,3,0
7499562,32,8,single,rented,no,Punjab,4,0
1419364,70,20,single,rented,yes,Maharashtra,11,0
4043789,55,17,single,rented,no,Karnataka,10,0
3943399,54,18,single,rented,no,Andhra_Pradesh,11,0
9468291,32,0,single,rented,no,Andhra_Pradesh,0,0
7655074,22,15,single,rented,no,Uttar_Pradesh,7,0
9307114,27,15,single,rented,yes,Tamil_Nadu,13,0
7296341,60,13,single,rented,no,Delhi,4,0
3595993,49,6,single,rented,no,Madhya_Pradesh,6,0
5460816,40,16,single,rented,yes,Punjab,13,0
4477660,30,0,married,rented,yes,Uttar_Pradesh,0,0
6428225,28,20,single,rented,no,Jharkhand,7,0
8259419,36,12,single,rented,yes,Odisha,5,0
527900,61,9,single,rented,yes,Uttar_Pradesh,9,0
9012093,60,0,single,rented,yes,Gujarat,0,0
9761761,33,5,single,rented,no,Chhattisgarh,5,0
4039148,54,12,married,rented,no,Tamil_Nadu,6,0
1744080,41,14,single,rented,yes,Assam,12,0
4195266,40,20,married,rented,no,Rajasthan,14,0
1883575,49,16,single,rented,yes,Gujarat,14,0
7334048,58,9,single,rented,no,Chhattisgarh,8,0
2267024,35,14,single,rented,no,Assam,8,0
9145505,43,2,single,rented,no,West_Bengal,2,0
5665869,51,4,single,rented,no,Andhra_Pradesh,4,0
9472148,55,16,single,rented,no,Uttar_Pradesh,8,0
7685852,58,3,single,rented,no,Karnataka,3,0
5554078,70,1,single,rented,no,Rajasthan,1,0
600128,21,20,single,rented,yes,Maharashtra,13,0
4281870,53,1,married,rented,no,Haryana,1,0
1155235,73,8,single,rented,no,Delhi,8,0
908803,22,18,single,rented,no,Madhya_Pradesh,3,0
8501074,62,1,single,rented,no,Jharkhand,1,0
2334618,60,10,single,rented,no,Rajasthan,3,0
5860796,42,15,married,rented,yes,Bihar,5,0
3114473,49,16,married,rented,yes,Bihar,10,0
9734841,78,12,single,owned,no,West_Bengal,4,0
4028229,46,17,single,rented,no,Rajasthan,5,0
7505547,48,5,single,rented,no,Delhi,5,0
2935149,66,2,single,rented,no,Manipur,2,0
5732142,25,2,single,rented,no,Karnataka,2,0
9055375,75,12,single,rented,no,Karnataka,5,0
3393343,39,2,single,rented,yes,Bihar,2,0
3780397,28,18,single,rented,yes,Andhra_Pradesh,8,0
7198404,29,19,single,owned,yes,Punjab,6,0
2915841,52,7,single,rented,no,Uttar_Pradesh,3,0
1255635,68,10,single,rented,no,Odisha,10,0
8689824,45,4,single,rented,no,Madhya_Pradesh,3,0
3732343,75,13,single,rented,no,Andhra_Pradesh,8,0
4544920,36,15,single,rented,no,Madhya_Pradesh,7,0
9297026,56,17,married,rented,no,Bihar,4,0
8771012,64,17,single,rented,no,Rajasthan,12,0
4841110,47,19,single,rented,no,Tamil_Nadu,7,0
5943449,49,3,single,rented,no,Telangana,3,0
6094810,70,17,single,owned,no,Andhra_Pradesh,10,0
9173880,41,18,single,rented,yes,Maharashtra,7,0
6544503,65,13,single,rented,yes,Rajasthan,4,0
439745,66,4,married,rented,no,Tamil_Nadu,4,0
1877096,74,15,single,rented,no,Madhya_Pradesh,10,0
9376698,53,2,married,rented,no,West_Bengal,2,0
2469150,65,6,single,rented,no,Bihar,4,0
3545959,28,6,single,rented,no,Karnataka,6,0
2329433,42,1,single,rented,no,Rajasthan,1,0
6117963,51,20,single,rented,yes,Karnataka,10,0
3217169,73,20,single,rented,no,Tamil_Nadu,5,0
2773533,26,6,single,rented,no,Karnataka,3,0
4420138,62,4,single,rented,yes,Madhya_Pradesh,4,0
2299667,24,10,single,rented,no,Uttar_Pradesh,10,0
5338690,47,13,single,rented,no,Uttar_Pradesh,13,0
7363274,70,9,married,rented,no,Uttar_Pradesh,5,0
1452586,65,11,single,rented,no,Tamil_Nadu,11,0
3867310,28,20,single,rented,no,West_Bengal,7,0
8906336,69,18,married,rented,yes,Rajasthan,13,0
5265885,75,4,married,rented,no,Gujarat,4,0
7476303,28,20,single,rented,no,Tamil_Nadu,8,0
5452246,23,7,single,rented,yes,Maharashtra,6,0
1463112,45,20,single,rented,no,Uttar_Pradesh,8,0
7394926,64,5,single,rented,no,Uttar_Pradesh,5,0
8389082,77,6,single,rented,no,Bihar,6,0
8793461,53,18,single,rented,no,Karnataka,8,0
3846207,33,0,single,rented,yes,Maharashtra,0,0
7533165,27,19,single,rented,yes,Chhattisgarh,8,0
1768758,70,18,single,rented,yes,Gujarat,11,0
6067257,47,5,single,rented,no,Bihar,5,0
1880537,25,8,single,rented,no,Delhi,8,0
3732343,75,13,single,rented,no,Andhra_Pradesh,8,0
6286747,45,6,single,rented,no,Chhattisgarh,6,0
2547728,33,7,single,rented,yes,Odisha,7,0
9053211,70,10,single,rented,no,Andhra_Pradesh,8,0
7887547,32,10,single,rented,yes,Assam,10,0
927040,72,0,single,owned,yes,Jharkhand,0,0
3506622,30,12,single,rented,no,Kerala,4,0
2062048,50,3,single,rented,yes,Uttar_Pradesh,3,0
3169984,29,1,single,rented,no,Uttarakhand,1,0
3318935,57,16,single,rented,no,West_Bengal,4,0
1902407,68,11,single,rented,no,Punjab,11,0
7497572,25,13,single,rented,yes,West_Bengal,8,0
1578743,34,6,single,rented,yes,Maharashtra,3,0
8773041,68,3,single,rented,no,Karnataka,3,0
4260004,27,5,single,norent_noown,no,Madhya_Pradesh,5,0
9082904,29,13,single,rented,no,Jharkhand,11,0
5844298,62,5,single,rented,no,Karnataka,5,0
254930,69,0,single,owned,no,Delhi,0,0
4543268,32,17,single,rented,no,Andhra_Pradesh,3,0
8502157,60,7,single,rented,no,Chhattisgarh,6,0
7247143,55,2,single,norent_noown,yes,Andhra_Pradesh,2,0
2770155,64,9,single,rented,yes,Uttar_Pradesh,9,0
8355348,63,9,single,rented,yes,Uttar_Pradesh,5,0
3959391,74,19,single,rented,no,Telangana,3,0
9440590,68,11,single,rented,no,Andhra_Pradesh,10,0
5723028,56,4,married,rented,no,Bihar,4,0
655173,29,6,single,rented,no,Karnataka,6,0
5231498,48,11,single,rented,yes,Madhya_Pradesh,3,0
5231498,48,11,single,rented,yes,Madhya_Pradesh,3,0
2875030,49,10,single,rented,no,Assam,10,0
3315193,64,16,single,rented,no,Punjab,6,0
4621760,35,4,single,rented,no,West_Bengal,4,0
9311486,68,9,single,rented,no,Haryana,9,0
9306411,66,16,single,rented,no,Maharashtra,3,0
281081,29,17,single,rented,no,Haryana,6,0
259809,34,0,single,rented,no,Haryana,0,0
8390119,37,0,single,rented,no,Madhya_Pradesh,0,0
8597260,56,20,single,rented,yes,Karnataka,6,0
842278,30,18,single,rented,yes,Maharashtra,3,0
4802457,21,6,single,rented,no,West_Bengal,6,0
6578390,48,17,single,rented,no,Maharashtra,4,0
3364378,50,17,single,rented,no,Andhra_Pradesh,12,0
7713626,47,0,single,norent_noown,yes,Rajasthan,0,0
7410201,57,8,single,rented,no,Chhattisgarh,5,0
7282131,28,19,single,rented,no,Uttar_Pradesh,13,0
6816106,31,20,single,rented,yes,Andhra_Pradesh,11,0
6461329,41,18,single,rented,yes,Assam,8,0
4976661,22,9,single,rented,no,Kerala,8,0
5570090,74,1,single,rented,no,West_Bengal,1,0
536218,53,8,single,rented,no,Maharashtra,3,0
7369543,29,9,single,rented,no,Bihar,9,0
293268,21,1,single,rented,no,Madhya_Pradesh,1,0
750679,73,6,single,owned,no,Maharashtra,5,0
5479162,59,16,single,rented,no,Kerala,3,0
1468580,69,3,single,rented,yes,Gujarat,3,0
7549491,31,17,single,rented,no,Uttar_Pradesh,4,0
8619794,58,2,single,rented,no,Delhi,2,0
6896303,25,7,single,rented,no,Odisha,7,0
2180261,78,1,single,rented,yes,Andhra_Pradesh,1,0
927040,72,0,single,owned,yes,Jharkhand,0,0
8316469,40,11,single,rented,no,Manipur,5,0
543441,39,14,single,rented,yes,Uttar_Pradesh,11,0
521372,36,0,single,rented,no,Andhra_Pradesh,0,0
4164155,24,2,single,norent_noown,no,Madhya_Pradesh,2,0
578798,56,16,single,rented,no,Kerala,9,0
7442228,39,16,single,rented,no,Mizoram,10,0
5964534,21,2,married,rented,no,Punjab,2,0
4887997,77,20,single,rented,no,Andhra_Pradesh,10,0
2694059,76,12,single,rented,no,Madhya_Pradesh,7,0
7903118,72,20,single,rented,no,Gujarat,13,0
825128,39,8,single,rented,no,Kerala,8,0
383685,58,4,single,rented,no,Haryana,4,0
2175522,64,1,single,rented,no,Karnataka,1,0
4298524,38,6,married,rented,yes,Andhra_Pradesh,4,0
4060506,59,2,single,rented,no,Uttar_Pradesh,2,0
4273331,67,17,single,rented,yes,Punjab,6,0
5794794,61,19,single,rented,no,Punjab,13,0
2688331,68,16,single,rented,no,Delhi,8,0
2584624,31,14,single,rented,no,Rajasthan,8,0
3475913,37,17,single,rented,no,West_Bengal,4,0
1861491,71,1,single,rented,yes,Uttar_Pradesh,1,0
9516861,67,0,single,rented,no,Bihar,0,0
9368826,22,4,single,rented,no,Kerala,4,0
3728026,48,17,single,rented,yes,Maharashtra,11,0
7021987,41,13,single,rented,yes,Manipur,8,0
1629140,33,7,single,rented,no,Uttar_Pradesh,7,0
8426506,68,1,single,rented,yes,Madhya_Pradesh,1,0
2592581,62,20,single,rented,yes,Maharashtra,14,0
8369802,43,7,single,rented,no,Gujarat,6,0
2213599,39,4,single,rented,no,Delhi,4,0
8803601,78,4,single,rented,no,Karnataka,4,0
3565963,76,0,single,rented,yes,Andhra_Pradesh,0,0
1549623,53,16,single,rented,no,Andhra_Pradesh,14,0
8056757,42,18,single,rented,no,Uttar_Pradesh,3,0
9685379,23,4,single,rented,no,Maharashtra,4,0
3348337,36,15,single,rented,no,Uttarakhand,8,0
7141845,69,13,single,rented,no,Assam,13,0
430586,59,7,single,rented,no,Bihar,7,0
9846056,28,12,single,rented,no,Uttar_Pradesh,12,0
6686452,34,4,single,rented,no,Madhya_Pradesh,4,0
7793212,27,19,single,rented,no,West_Bengal,13,0
5896365,42,15,single,rented,no,Uttar_Pradesh,3,0
472522,25,4,single,rented,no,West_Bengal,4,0
4038319,78,13,single,rented,no,West_Bengal,4,0
1561324,26,19,single,rented,no,West_Bengal,9,0
7371761,59,16,single,rented,yes,Punjab,8,0
989264,46,10,single,rented,no,Telangana,10,0
6081941,22,19,single,rented,yes,Kerala,6,0
4060312,53,9,single,rented,no,Maharashtra,8,0
9126131,29,18,single,rented,no,Tamil_Nadu,9,0
1451174,69,5,married,rented,no,Bihar,5,0
9434706,30,9,single,rented,no,Karnataka,9,0
3460548,36,13,single,rented,no,Tamil_Nadu,5,0
9837427,47,10,single,rented,yes,West_Bengal,10,0
3204106,27,17,single,rented,no,Punjab,7,0
5511984,40,12,single,rented,no,Bihar,4,0
3723608,42,17,single,rented,no,Bihar,5,0
1951736,72,12,single,rented,yes,Odisha,11,0
7332190,34,18,single,rented,yes,Madhya_Pradesh,10,0
5865272,61,18,single,rented,no,Maharashtra,9,0
380853,71,16,married,rented,no,Maharashtra,6,0
7066438,44,1,married,rented,no,Andhra_Pradesh,1,0
6301452,71,4,single,rented,no,Odisha,3,0
9409023,43,5,single,rented,no,Haryana,4,0
1542702,65,1,single,rented,no,Maharashtra,1,0
9086933,55,7,single,rented,no,Uttar_Pradesh,7,0
9775375,62,9,single,rented,no,Odisha,3,0
7479864,58,13,single,rented,no,Assam,11,0
9684725,42,8,single,rented,no,Bihar,3,0
5263648,33,9,single,rented,no,Kerala,3,0
2859242,33,12,single,rented,yes,Tamil_Nadu,9,0
8248899,23,7,single,owned,no,Tamil_Nadu,7,0
2267190,52,15,single,rented,no,Uttar_Pradesh,9,0
2082678,27,2,single,rented,no,Assam,2,0
749923,54,5,single,rented,no,Tripura,5,0
1737580,39,0,married,rented,no,Jharkhand,0,0
3757777,24,20,single,rented,yes,Chandigarh,3,0
4270219,40,9,single,rented,no,Andhra_Pradesh,4,0
5131419,26,2,single,rented,no,Uttar_Pradesh,2,0
6563024,34,2,single,rented,no,Karnataka,2,0
2590772,53,17,single,rented,no,Karnataka,10,0
1581300,50,6,single,rented,no,Punjab,6,0
9601652,60,4,married,rented,no,Andhra_Pradesh,4,0
2377730,64,9,single,rented,no,Punjab,6,0
660630,70,1,single,rented,yes,Maharashtra,1,0
3111279,45,15,single,rented,yes,Telangana,6,0
4493999,57,0,single,rented,no,Delhi,0,0
8030487,62,3,single,rented,no,Gujarat,3,0
6647354,53,2,single,owned,no,Puducherry,2,0
9179456,43,15,single,rented,no,Karnataka,7,0
9454655,35,7,single,rented,no,Andhra_Pradesh,7,0
2944192,66,5,single,rented,no,West_Bengal,4,0
5879597,46,17,single,rented,no,Punjab,9,0
5542629,22,16,single,rented,no,Punjab,3,0
4205118,43,12,single,owned,no,West_Bengal,4,0
3045248,50,1,single,rented,yes,West_Bengal,1,0
5397462,39,12,single,rented,yes,Karnataka,12,0
6826034,56,14,single,rented,no,Punjab,5,0
1122270,72,11,single,rented,no,Odisha,5,0
4195266,40,20,married,rented,no,Rajasthan,14,0
1151169,78,14,married,rented,yes,Maharashtra,13,0
3986075,64,0,single,rented,no,Andhra_Pradesh,0,0
1657435,36,7,single,rented,yes,Chhattisgarh,7,0
3770799,70,5,single,rented,no,Madhya_Pradesh,5,0
3701850,68,15,single,rented,no,Chhattisgarh,9,0
9456793,35,10,single,rented,no,Gujarat,10,0
1330107,61,13,single,rented,no,Chhattisgarh,11,0
7382196,34,5,single,rented,no,Madhya_Pradesh,5,0
4114765,50,20,single,rented,no,Andhra_Pradesh,12,0
2407726,75,16,single,rented,yes,Bihar,5,0
8719218,58,9,single,rented,no,Karnataka,9,0
2800646,40,12,single,rented,yes,Gujarat,3,0
5445375,52,19,single,rented,no,West_Bengal,5,0
2794573,52,17,single,rented,yes,Karnataka,14,0
2201763,70,15,single,rented,no,West_Bengal,12,0
2421932,31,9,married,rented,yes,Gujarat,9,0
3879782,75,8,single,rented,no,Andhra_Pradesh,8,0
8978055,60,9,single,rented,no,Haryana,9,0
4342058,26,4,single,rented,yes,Uttar_Pradesh,4,0
9340860,46,11,married,rented,no,Uttar_Pradesh,11,0
6189149,30,0,single,norent_noown,no,Kerala,0,0
3800689,68,7,single,rented,no,Kerala,7,0
3905134,74,3,married,rented,no,Uttar_Pradesh,3,0
2735428,72,20,single,rented,no,Himachal_Pradesh,6,0
4646074,77,16,single,rented,no,Assam,6,0
3242214,29,3,single,rented,no,Uttar_Pradesh,3,0
4217767,28,4,single,rented,yes,Rajasthan,4,0
9937676,61,3,single,rented,no,Tripura,3,0
661426,64,7,single,rented,no,Madhya_Pradesh,7,0
9788211,46,19,single,rented,yes,Andhra_Pradesh,6,0
6524945,45,8,single,rented,no,Kerala,8,0
5551669,64,5,single,rented,no,Maharashtra,5,0
568591,65,5,single,rented,no,Uttar_Pradesh,5,0
5510769,41,19,single,rented,yes,West_Bengal,8,0
3430788,63,3,single,rented,no,Karnataka,3,0
8293905,62,12,single,rented,yes,Bihar,11,0
1558677,28,8,single,rented,no,Gujarat,8,0
3605466,21,14,single,rented,no,Haryana,14,0
3498735,38,3,single,rented,yes,Delhi,3,0
3428566,46,7,single,norent_noown,no,Maharashtra,5,0
8011850,48,14,single,rented,no,Uttar_Pradesh,4,0
8492508,67,18,single,rented,no,Madhya_Pradesh,12,0
5214871,29,19,married,rented,no,Telangana,13,0
7280159,71,15,married,rented,no,Karnataka,8,0
9677982,32,15,single,rented,no,Uttar_Pradesh,6,0
